Country_code_A3,Name,year,co2_gg,co2_mt,ch4_gg,ch4_mt,n2o_gg,n2o_mt,gdp_annual_growth,post_paris,co2_mt_mean,co2_gg_mean,rank
CAN,Canada,2005,582307.52928008,582.30752928008,4670.1471308482,4.6701471308482,128.58395402405,.12858395402405,3.2104545,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2006,574697.37606461,574.69737606461,4745.766705432,4.745766705432,131.77072131356,.13177072131356,2.6379437,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2007,594647.45484456,594.64745484456,4687.7669120741,4.687766912074101,133.34444047258,.13334444047258,2.0499046,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2008,575417.8809184399,575.4178809184399,4625.5244930914,4.625524493091399,130.86601207902,.13086601207902,.99540633,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2009,542791.4170183101,542.7914170183101,4421.8689219362,4.4218689219362,127.7828237693,.1277828237693,-2.9150863,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2010,562109.8964057,562.1098964057001,4455.1460878723,4.4551460878723,129.8682723648,.1298682723648,3.0908062,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2011,575782.67097391,575.7826709739101,4509.498185379,4.509498185379,135.95338003489,.13595338003489,3.1371944,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2012,567184.0354276201,567.1840354276201,4625.2978703796,4.6252978703796,139.88487778782,.13988487778782,1.7556612,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2013,575214.87001454,575.21487001454,4678.4551334041,4.6784551334041,142.80358779498,.14280358779498,2.3258135,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2014,580319.79030825,580.31979030825,4830.5701456712,4.8305701456712,142.80003429678,.14280003429678,2.8734667,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2015,574379.29012209,574.37929012209,4792.4205791391,4.792420579139099,142.26525503115,.14226525503115,.64997101,0,579.8594677981177,579859.4677981178,11
CAN,Canada,2016,574098.27059756,574.09827059756,4676.5448320927,4.676544832092699,140.02979717251,.14002979717251,1.038551,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2017,591892.9765204,591.8929765204,4733.8201841034,4.7338201841034,145.42954118526,.14542954118526,3.0338349,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2018,612583.6345399501,612.58363453995,4770.7059064017,4.7707059064017,147.83545217512,.14783545217512,2.7429636,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2019,609075.83527261,609.07583527261,4733.2739220031,4.7332739220031,152.24186573408,.15224186573408,1.9084319,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2020,548445.3874422,548.4453874421999,4220.5484483016,4.2205484483016,151.23207900617,.15123207900617,-5.0382333,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2021,561734.40306124,561.73440306124,4329.93272346,4.32993272346,144.91086217263,.14491086217263,5.9505281,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2022,575835.18419232,575.83518419232,4433.7293110961,4.4337293110961,150.56355021378,.15056355021378,4.1890364,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2023,567096.89449435,567.09689449435,4485.1924959081,4.4851924959081,156.41557416735,.15641557416735,1.5287455,1,579.8594677981177,579859.4677981178,11
CAN,Canada,2024,577972.62406243,577.97262406243,4582.3636104376,4.5823636104376,154.31819586266,.15431819586266,1.5280811,1,579.8594677981177,579859.4677981178,11
CHN,China,1970,911501.2512777,911.5012512776999,24128.613741479,24.128613741479,445.33175859196,.44533175859196,19.299999,0,12032.70689022367,12032706.89022367,1
CHN,China,1971,914940.39795176,914.94039795176,25045.854721373,25.045854721373,454.82324921658,.45482324921658,7.0599999,0,12032.70689022367,12032706.89022367,1
CHN,China,1972,975430.8528375,975.4308528375001,25547.858428036,25.547858428036,467.31608311671,.46731608311671,3.8099999,0,12032.70689022367,12032706.89022367,1
CHN,China,1973,1015182.2870841,1015.1822870841,26008.919638652,26.008919638652,478.34793746824,.47834793746824,7.7600002,0,12032.70689022367,12032706.89022367,1
CHN,China,1974,1032730.2165032,1032.7302165032,26301.424854644,26.301424854644,459.74118577427,.45974118577427,2.3099999,0,12032.70689022367,12032706.89022367,1
CHN,China,1975,1184119.4028069,1184.1194028069,27257.029464861,27.257029464861,489.93241086773,.48993241086773,8.7200003,0,12032.70689022367,12032706.89022367,1
CHN,China,1976,1232146.4900878,1232.1464900878,27557.591250068,27.557591250068,512.53000156671,.51253000156671,-1.5700001,0,12032.70689022367,12032706.89022367,1
CHN,China,1977,1385042.9244053,1385.0429244053,28173.461397646,28.173461397646,565.71339826316,.56571339826316,7.5700002,0,12032.70689022367,12032706.89022367,1
CHN,China,1978,1560941.8495227,1560.9418495227,28933.556341917,28.933556341917,612.43287965471,.6124328796547099,11.325978,0,12032.70689022367,12032706.89022367,1
CHN,China,1979,1598873.4309756,1598.8734309756,29296.041763188,29.296041763188,649.75136682098,.64975136682098,7.5913248,0,12032.70689022367,12032706.89022367,1
CHN,China,1980,1564736.7723954,1564.7367723954,29316.179013606,29.316179013606,696.07871296722,.69607871296722,7.8341451,0,12032.70689022367,12032706.89022367,1
CHN,China,1981,1550623.9251665,1550.6239251665,29298.424319876,29.298424319876,675.03797039888,.67503797039888,5.112761,0,12032.70689022367,12032706.89022367,1
CHN,China,1982,1620845.0243223,1620.8450243223,30060.524114176,30.060524114176,698.20904568473,.69820904568473,9.0592842,0,12032.70689022367,12032706.89022367,1
CHN,China,1983,1705597.0600428,1705.5970600428,30831.717857553,30.831717857553,740.72350113034,.74072350113034,10.72737,0,12032.70689022367,12032706.89022367,1
CHN,China,1984,1858544.6905736,1858.5446905736,31732.194334412,31.732194334412,785.93566986317,.78593566986317,15.232561,0,12032.70689022367,12032706.89022367,1
CHN,China,1985,1878471.9777549,1878.4719777549,31828.092569346,31.828092569346,762.13972027007,.76213972027007,13.435474,0,12032.70689022367,12032706.89022367,1
CHN,China,1986,1994730.321287,1994.730321287,32619.290955644,32.619290955644,773.37241255891,.77337241255891,8.9350653,0,12032.70689022367,12032706.89022367,1
CHN,China,1987,2133274.8238711,2133.2748238711,33392.210271278,33.392210271278,871.37254543381,.87137254543381,11.628222,0,12032.70689022367,12032706.89022367,1
CHN,China,1988,2293579.1447355,2293.5791447355,34031.105296297,34.031105296297,917.17423258434,.9171742325843399,11.222595,0,12032.70689022367,12032706.89022367,1
CHN,China,1989,2372091.0838636,2372.0910838636,35382.56360561,35.38256360561,944.50807738563,.94450807738563,4.2063346,0,12032.70689022367,12032706.89022367,1
CHN,China,1990,2414276.239968,2414.276239968,36276.394504476,36.276394504476,982.4803410240399,.9824803410240399,3.9416306,0,12032.70689022367,12032706.89022367,1
CHN,China,1991,2550198.4754255,2550.1984754255,35942.322291578,35.942322291578,1003.8216990181,1.0038216990181,9.361702,0,12032.70689022367,12032706.89022367,1
CHN,China,1992,2669788.1467207,2669.7881467207,35687.99672411,35.68799672411,1025.5665541386,1.0255665541386,14.299611,0,12032.70689022367,12032706.89022367,1
CHN,China,1993,2890181.3840628,2890.1813840628,35237.124439387,35.237124439387,1009.9721979149,1.0099721979149,13.929078,0,12032.70689022367,12032706.89022367,1
CHN,China,1994,3046920.0546398,3046.9200546398,35659.292237872,35.659292237872,1049.3722338205,1.0493722338205,13.072709,0,12032.70689022367,12032706.89022367,1
CHN,China,1995,3365775.0357454,3365.7750357454,37178.475089531,37.178475089531,1206.1534956713,1.2061534956713,11.032812,0,12032.70689022367,12032706.89022367,1
CHN,China,1996,3340256.5137371,3340.2565137371,37724.304888771,37.724304888771,1263.6697076722,1.2636697076722,9.9762001,0,12032.70689022367,12032706.89022367,1
CHN,China,1997,3437319.4399458,3437.3194399458,35831.307796698,35.831307796698,1178.9458359898,1.1789458359898,9.2876463,0,12032.70689022367,12032706.89022367,1
CHN,China,1998,3522033.3982857,3522.0333982857,36001.775266702,36.001775266702,1215.7777606587,1.2157777606587,7.9207921,0,12032.70689022367,12032706.89022367,1
CHN,China,1999,3447770.9268684,3447.7709268684,36101.244959713,36.101244959713,1256.3554344835,1.2563554344835,7.7370028,0,12032.70689022367,12032706.89022367,1
CHN,China,2000,3647877.2877585,3647.8772877585,36306.732473622,36.30673247362201,1244.5791502674,1.2445791502674,8.5864325,0,12032.70689022367,12032706.89022367,1
CHN,China,2001,3825057.8903129,3825.0578903129,36291.700104225,36.291700104225,1236.0224847116,1.2360224847116,8.3126392,0,12032.70689022367,12032706.89022367,1
CHN,China,2002,4133072.9587086,4133.0729587086,36262.678593412,36.262678593412,1310.964726702,1.310964726702,9.2433929,0,12032.70689022367,12032706.89022367,1
CHN,China,2003,4773108.1768231,4773.1081768231,37465.722727388,37.465722727388,1329.9353203812,1.3299353203812,10.118193,0,12032.70689022367,12032706.89022367,1
CHN,China,2004,5496262.0427435,5496.2620427435,39745.580512972,39.745580512972,1413.0938158769,1.4130938158769,10.131408,0,12032.70689022367,12032706.89022367,1
CHN,China,2005,6235685.2025899,6235.685202589901,41234.450770366,41.234450770366,1463.6418886086,1.4636418886086,11.458239,0,12032.70689022367,12032706.89022367,1
CHN,China,2006,6922874.0939476,6922.874093947599,42854.222756709,42.854222756709,1550.2065977579,1.5502065977579,12.674675,0,12032.70689022367,12032706.89022367,1
CHN,China,2007,7522003.2339195,7522.0032339195,43474.558744517,43.474558744517,1549.3360607951,1.5493360607951,14.149985,0,12032.70689022367,12032706.89022367,1
CHN,China,2008,7752223.7475007,7752.2237475007,44060.265659937,44.060265659937,1515.0753903073,1.5150753903073,9.6702461,0,12032.70689022367,12032706.89022367,1
CHN,China,2009,8319163.8247303,8319.1638247303,44827.028757334,44.82702875733401,1495.2430249852,1.4952430249852,9.4026995,0,12032.70689022367,12032706.89022367,1
CHN,China,2010,9106005.110607199,9106.005110607199,46642.996100851,46.642996100851,1446.5171014574,1.4465171014574,10.596272,0,12032.70689022367,12032706.89022367,1
CHN,China,2011,9955748.166410699,9955.7481664107,49753.579384346,49.753579384346,1522.1450765676,1.5221450765676,9.4613361,0,12032.70689022367,12032706.89022367,1
CHN,China,2012,10270740.973698,10270.740973698,50010.692212073,50.010692212073,1545.66823807,1.54566823807,7.8561745,0,12032.70689022367,12032706.89022367,1
CHN,China,2013,10760430.002476,10760.430002476,50224.380037949,50.224380037949,1559.4353743813,1.5594353743813,7.7787242,0,12032.70689022367,12032706.89022367,1
CHN,China,2014,10881104.245736,10881.104245736,50496.827712346,50.496827712346,1484.592261263,1.484592261263,7.4619002,0,12032.70689022367,12032706.89022367,1
CHN,China,2015,10749896.615324,10749.896615324,50663.807047088,50.663807047088,1513.6140280676,1.5136140280676,6.9787798,0,12032.70689022367,12032706.89022367,1
CHN,China,2016,10773725.84143,10773.72584143,49245.704679687,49.24570467968699,1457.7868771543,1.4577868771543,6.7755556,1,12032.70689022367,12032706.89022367,1
CHN,China,2017,10999418.847789,10999.418847789,49765.102357041,49.765102357041,1400.3766119859,1.4003766119859,6.8912663,1,12032.70689022367,12032706.89022367,1
CHN,China,2018,11527511.684497,11527.511684497,50592.076219206,50.592076219206,1426.6963093041,1.4266963093041,6.7567182,1,12032.70689022367,12032706.89022367,1
CHN,China,2019,11813058.17365,11813.05817365,50456.111618695,50.456111618695,1460.4947452008,1.4604947452008,6.0685024,1,12032.70689022367,12032706.89022367,1
CHN,China,2020,11964128.535505,11964.128535505,50632.058208191,50.632058208191,1461.0819367135,1.4610819367135,2.3401885,1,12032.70689022367,12032706.89022367,1
CHN,China,2021,12551864.515963,12551.864515963,51268.161868129,51.268161868129,1490.2329833999,1.4902329833999,8.5700855,1,12032.70689022367,12032706.89022367,1
CHN,China,2022,12518684.441195,12518.684441195,50899.368103709,50.899368103709,1531.1508505299,1.5311508505299,3.1341889,1,12032.70689022367,12032706.89022367,1
CHN,China,2023,13021241.978837,13021.241978837,51437.118323862,51.437118323862,1585.6056887634,1.5856056887634,5.4148431,1,12032.70689022367,12032706.89022367,1
CHN,China,2024,13124727.993147,13124.727993147,51294.274496576,51.294274496576,1598.5566175009,1.5985566175009,4.9773564,1,12032.70689022367,12032706.89022367,1
DEU,Germany,1970,1084118.7676546,1084.1187676546,5832.4931462734,5.8324931462734,259.12543465239,.25912543465239,5.1031446,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1971,1077003.1420266,1077.0031420266,5783.6263243476,5.783626324347599,258.56633154419,.25856633154419,3.1326997,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1972,1104933.4762063,1104.9334762063,5642.8026640619,5.6428026640619,257.91955206375,.25791955206375,4.3003411,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1973,1157369.7117936,1157.3697117936,5597.9555420238,5.5979555420238,268.8852772782,.2688852772782,4.7774868,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1974,1122162.3840508,1122.1623840508,5614.5062911534,5.6145062911534,266.81944705549,.26681944705549,.89006871,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1975,1060228.2401353,1060.2282401353,5573.4049071187,5.5734049071187,261.44846936384,.26144846936384,-.86673892,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1976,1122588.685268,1122.588685268,5557.1033840836,5.5571033840836,264.13813431229,.26413813431229,4.9492583,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1977,1101090.0803499,1101.0900803499,5483.2211732046,5.483221173204599,258.66156808241,.25866156808241,3.347218,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1978,1138954.9910386,1138.9549910386,5523.529815955,5.523529815955,265.5228617971,.2655228617971,3.0084929,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1979,1189107.0742487,1189.1070742487,5638.6884747793,5.6386884747793,270.25523348379,.27025523348379,4.1503634,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1980,1135220.2352105,1135.2202352105,5686.6516944106,5.6866516944106,265.34466019299,.26534466019299,1.4088286,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1981,1099568.0132703,1099.5680132703,5687.1517287113,5.6871517287113,261.50900025761,.26150900025761,.52924055,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1982,1053709.779042,1053.709779042,5604.3370480518,5.6043370480518,251.95498295788,.25195498295788,-.39484078,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1983,1069229.4272097,1069.2294272097,5450.6849088131,5.4506849088131,258.39786097505,.25839786097505,1.5724101,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1984,1085415.0149342,1085.4150149342,5385.4215002338,5.385421500233799,265.66863366218,.26566863366218,2.8229477,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1985,1085998.1760483,1085.9981760483,5482.0038468565,5.4820038468565,253.3002170505,.2533002170505,2.3279352,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1986,1079857.5963366,1079.8575963366,5392.4457763047,5.3924457763047,246.6115123928,.2466115123928,2.2873392,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1987,1071914.0195347,1071.9140195347,5243.7114611084,5.2437114611084,250.04721887629,.25004721887629,1.4021516,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1988,1065620.6877669,1065.6206877669,5156.229287471,5.156229287471001,251.99089203776,.25199089203776,3.7072356,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1989,1050433.3071112,1050.4333071112,5140.5251431115,5.140525143111501,261.68412528226,.26168412528226,3.8965516,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1990,1012701.5907676,1012.7015907676,5014.4286763889,5.0144286763889,249.03954569395,.24903954569395,5.2550063,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1991,991719.3139387,991.7193139387,4798.7535708381,4.7987535708381,254.51838792031,.25451838792031,5.1082616,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1992,937792.9860319101,937.79298603191,4548.9325533147,4.5489325533147,245.04994966678,.24504994966678,2.0141842,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1993,929327.2679679201,929.3272679679201,4365.710373505,4.365710373504999,234.19684848022,.23419684848022,-.97330368,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1994,915249.37614384,915.24937614384,4203.5357220562,4.2035357220562,247.99128116008,.24799128116008,2.597585,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1995,910473.28433231,910.47328433231,4157.7870362721,4.1577870362721,235.54125970689,.23554125970689,1.5054058,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1996,939354.57401961,939.3545740196099,4033.6679579147,4.0336679579147,243.17889998599,.24317889998599,1.0381558,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1997,907482.38586994,907.48238586994,3889.9582770773,3.8899582770773,232.55311482788,.23255311482788,1.8548173,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1998,906605.18442683,906.6051844268301,3702.8401076281,3.7028401076281,177.7166215848,.1777166215848,2.0961614,0,683.0402040479568,683040.2040479567,7
DEU,Germany,1999,870663.92435159,870.66392435159,3597.7814754311,3.5977814754311,171.85606815676,.17185606815676,2.1301167,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2000,871384.7146972599,871.3847146972599,3399.0613002153,3.3990613002153,172.12642960751,.17212642960751,2.8772459,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2001,885474.52529125,885.47452529125,3270.7927201436,3.2707927201436,164.16624908743,.16416624908743,1.636541,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2002,869940.44213228,869.9404421322799,3148.4143614164,3.1484143614164,160.76892836127,.16076892836127,-.22831023,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2003,877912.96909399,877.91296909399,3046.9486809135,3.0469486809135,156.79187114982,.15679187114982,-.52992898,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2004,863389.4644975601,863.3894644975601,2923.2370995843,2.9232370995843,154.8622950756,.1548622950756,1.1623683,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2005,841748.0596452201,841.7480596452201,2807.6030821771,2.8076030821771,151.8691922625,.1518691922625,.88569725,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2006,855448.1958689,855.4481958689,2718.9608630592,2.7189608630592,147.96948942208,.14796948942208,3.8557363,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2007,826597.11133786,826.59711133786,2728.0286557805,2.7280286557805,148.84904274778,.14884904274778,2.8901072,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2008,829911.05200561,829.9110520056099,2671.54654014,2.67154654014,143.29254806033,.14329254806033,.91040319,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2009,768132.6177389499,768.13261773895,2585.1636789962,2.5851636789962,140.77998752755,.14077998752755,-5.5451646,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2010,814962.00858484,814.96200858484,2558.8006480948,2.5588006480948,142.15859589693,.14215859589693,4.1467676,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2011,788121.14393456,788.12114393456,2511.8216683836,2.5118216683836,138.6998243802,.1386998243802,3.7579689,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2012,800032.10417915,800.03210417915,2464.4703606413,2.4644703606413,139.84888073935,.13984888073935,.47429132,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2013,817815.75706547,817.8157570654699,2417.9383129165,2.4179383129165,142.40622076988,.14240622076988,.3862246,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2014,778752.72726811,778.75272726811,2376.2672087399,2.3762672087399,145.08796500152,.14508796500152,2.1694989,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2015,784914.3218955901,784.9143218955901,2352.2439334263,2.3522439334263,142.04638336628,.14204638336628,1.6527197,0,683.0402040479568,683040.2040479567,7
DEU,Germany,2016,789248.93630664,789.2489363066401,2311.6637415244,2.3116637415244,139.36672107426,.13936672107426,2.2947106,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2017,774476.68191236,774.47668191236,2289.2190297376,2.2892190297376,135.05784447323,.13505784447323,2.7160246,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2018,746697.4390077,746.6974390076999,2236.3164920351,2.2363164920351,131.24621269924,.13124621269924,1.1164432,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2019,696500.21406516,696.50021406516,2160.7429979121,2.1607429979121,130.47967473316,.13047967473316,.98789334,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2020,642087.77683898,642.0877768389801,2089.1387156458,2.0891387156458,126.42243952998,.12642243952998,-4.0951376,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2021,670666.99129765,670.66699129765,2069.3751848052,2.0693751848052,123.60584079346,.12360584079346,3.6699998,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2022,658088.55885511,658.0885588551099,2031.832113971,2.031832113971,120.47780160548,.12047780160548,1.3697311,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2023,589659.63081699,589.65963081699,1965.546919662,1.965546919662,115.18135381013,.11518135381013,-.26643839,1,683.0402040479568,683040.2040479567,7
DEU,Germany,2024,579935.6073310199,579.9356073310199,1959.7355233684,1.9597355233684,113.38052408037,.11338052408037,-.23852685,1,683.0402040479568,683040.2040479567,7
GBR,United Kingdom,1970,673623.8072174001,673.6238072174001,5647.7186737924,5.6477186737924,110.93274066186,.11093274066186,2.7085814,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1971,668882.8808652801,668.8828808652801,5641.3368614584,5.6413368614584,111.82688498673,.11182688498673,3.5047174,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1972,657936.29113186,657.93629113186,5286.623490238,5.286623490238,114.18801591929,.11418801591929,4.3216677,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1973,690257.604469,690.2576044690001,5505.7398965907,5.5057398965907,119.19402463899,.11919402463899,6.5238485,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1974,644874.12461319,644.8741246131899,5241.2500886245,5.2412500886245,130.50050556716,.13050050556716,-2.4844041,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1975,623898.34121539,623.89834121539,5407.7680773406,5.4077680773406,145.82351180566,.14582351180566,-1.4736495,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1976,630050.69684778,630.05069684778,5308.548616593,5.308548616593,158.7080773052,.1587080773052,2.9102662,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1977,638549.97604448,638.54997604448,5187.8014321191,5.1878014321191,157.21322576946,.15721322576946,2.4577506,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1978,636712.68003695,636.71268003695,5174.5367342232,5.1745367342232,157.43403405026,.15743403405026,4.2042603,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1979,672897.17944083,672.89717944083,5254.4628019091,5.254462801909099,161.03452018636,.16103452018636,3.7490168,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1980,608557.09056966,608.55709056966,5281.586076653,5.281586076653,154.2651369652,.1542651369652,-2.0313678,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1981,589250.35716973,589.25035716973,5254.6173970803,5.2546173970803,155.15719072251,.15515719072251,-.78774387,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1982,573333.2626706701,573.33326267067,5218.3243475508,5.2183243475508,157.6210769798,.1576210769798,1.9948913,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1983,566501.39958778,566.50139958778,5175.4326938981,5.175432693898101,156.6425321749,.1566425321749,4.2218561,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1984,550201.55245391,550.20155245391,4235.7268532234,4.2357268532234,154.2725262003,.1542725262003,2.2691052,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1985,576790.88574246,576.79088574246,4781.0215102735,4.7810215102735,151.19243818714,.15119243818714,4.1474152,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1986,590784.3770749799,590.7843770749799,5078.7052055896,5.0787052055896,153.04523682572,.15304523682572,3.1503406,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1987,595435.9796190599,595.4359796190599,4977.6845581302,4.9776845581302,146.78356967901,.14678356967901,5.3927383,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1988,593143.25524719,593.14325524719,4940.5243450956,4.9405243450956,142.01100850338,.14201100850338,5.7324138,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1989,579536.54089767,579.53654089767,4850.1742582952,4.8501742582952,141.53182663973,.14153182663973,2.5776029,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1990,582607.82742037,582.60782742037,5056.9199543758,5.0569199543758,135.71691328192,.13571691328192,.73375547,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1991,591736.2684250301,591.7362684250301,5098.3930778251,5.0983930778251,132.50457889895,.13250457889895,-1.1031216,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1992,578439.13431616,578.43913431616,4958.7248469167,4.9587248469167,129.28890080782,.12928890080782,.4010821,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1993,562397.46316084,562.3974631608399,4798.4139506258,4.798413950625799,128.5283708207,.1285283708207,2.489831,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1994,554878.84979773,554.87884979773,4585.4585661968,4.585458566196801,127.26787477847,.12726787477847,3.8460093,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1995,548339.44901363,548.3394490136301,4672.7293610102,4.6727293610102,126.37079460413,.12637079460413,2.5316701,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1996,567623.9844411199,567.62398444112,4672.1996448087,4.672199644808701,129.59240100214,.12959240100214,2.5819938,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1997,546739.39006527,546.73939006527,4650.6200007958,4.6506200007958,126.27901288184,.12627901288184,4.9246483,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1998,547406.18128385,547.4061812838499,4554.6492561426,4.5546492561426,125.46658200104,.12546658200104,3.4026582,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,1999,544007.64604156,544.00764604156,4428.042862727,4.428042862727001,129.14436979044,.12914436979044,3.0583234,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2000,551958.43129463,551.95843129463,4255.0669922797,4.2550669922797,123.55875166071,.12355875166071,4.3416343,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2001,563114.99635516,563.11499635516,4127.1242123944,4.1271242123944,118.09249663741,.11809249663741,2.5727804,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2002,547160.8642809,547.1608642809,4044.3315155599,4.0443315155599,115.72402784678,.11572402784678,1.7956607,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2003,560737.1057648699,560.73710576487,3911.9531293218,3.9119531293218,115.56941417543,.11556941417543,3.1523466,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2004,561173.67467006,561.17367467006,3762.2638714209,3.7622638714209,114.01227582673,.11401227582673,2.4579043,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2005,559523.60170453,559.5236017045299,3614.8083159118,3.6148083159118,109.13806310508,.10913806310508,2.7326608,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2006,559930.5285145401,559.93052851454,3473.4711848981,3.4734711848981,107.83845231245,.10783845231245,2.3806942,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2007,550417.60178382,550.4176017838199,3341.1289431935,3.3411289431935,106.70620142798,.10670620142798,2.6248798,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2008,533910.94070937,533.9109407093699,3189.8434078013,3.1898434078013,103.88096004689,.10388096004689,-.24879727,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2009,483469.80937067,483.46980937067,3030.5206482962,3.0305206482962,101.65833403401,.10165833403401,-4.6205535,0,342.8089432028033,342808.9432028033,17
